,ProductName,Username,Reviews,Ratings
13,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Rosemarie M.,"This cream is amazing and restored my over sensitive skin on my arms. Another time I had a wind burn and I used it that night and by morning, my burn was gone. Love this product. Thank you.",5 out of 5 stars.
14,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Penny D.,"The texture of the product goes on well and it has help clear up my skin’s complexion and whenever I shave or dermaplane my facial hair area, I apply this cream and it helps decrease the irritation and helps my skin feel moisturized and any makeup that is applied will go on smoother.",5 out of 5 stars.
15,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Sarah M.,The best product for soothing sunburns. Saves my family every summer.,5 out of 5 stars.
16,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Mary M.,I use Cicalfate+ Restorative Protective Cream when my skin feels stressed. It provides relief and soothes. I also use on simple abrasions and as a mask. I recommend.,5 out of 5 stars.
17,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Jin C.,Looks and feels dense initially but the texture is very smooth and gliding easily. Does not feel sticky. Like this a lot!,5 out of 5 stars.
18,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Sarah S.,My skin absolutely loves this product. I swear it has made my skin more even-toned but it could be just that it's so calming it's soothing any redness I have going on. I love the thick consistency too. No breakouts either. I will continue to purchase this for sure.,5 out of 5 stars.
19,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Jen,"I honestly didn’t really care for this product at first, but once I figured out how to work it into my routine it is now my go to product!!! I use tretinoin every other night and on nights that I don’t use it I put a thick layer of Cicalfate over my Avene Xeracalm and I wake up the next morning with such hydrated skin! I will continue buying this product forever!",5 out of 5 stars.
20,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Janet M.,"I bought this cream after having major issues with allergies and rashes around my eyes and mouth. Nothing worked until I used this cream. The rash immediately healed. Now when the summer allergy season started, this cream helped it to not get as severe as it was in the fall. I apply it every day and night. I won't be without this restorative and protective cream.",5 out of 5 stars.
21,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Laura N.,I’m so happy with my results. My rosacea has almost disappeared. My complexion is much calmer and healthier. I’m so thankful.,5 out of 5 stars.
22,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Jane H.,Love this product! Am so thrilled I found this company.,5 out of 5 stars.
23,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,DLei,"Perfect for my dry skin. I used to have a really dry and sometimes flaky T-zone, but ever since I used this moisturiser, I stopped getting flaky spots. I find it quite thick, so I use it as my night moisturiser, and my skin looks very healthy and has some glow to it the next day. I love this moisturiser so much, and I will keep repurchasing!",5 out of 5 stars.
24,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Janine B.,"I had some sort of eczema-type spots on my upper arms all winter. I used this for a few days and it took care of it.I also use it as a night cream (on my face), and after camping in the desert for a week and suffering from chafing and severely dry skin, this is helping my skin on the road to recovery.",5 out of 5 stars.
25,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Jaimie Z.,"Amazing hydration for my dry, rosacea affected skin! I was in the midst of a flare up when I first tried the cicalfate+ cream. Everything I applied to my skin burned, my skin barrier was tanked. After first use, I was hooked. No burning or irritation. Now, a month later, using this every night, my skin feels so supple and calm. Will continue purchasing this over and over. If you have rosacea, this is a must for your nighttime routine (xera calm in the a.m. is also a MUST).",5 out of 5 stars.
26,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Chris R.,Great product! I use it at night and the next day- my skin feels wonderful. Highly recommend.,5 out of 5 stars.
27,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,justine p.,Have been using this product for many years and at least 2 recipes. For inflammation of any kind and as a general moisturizer it does wonders to even out skin tones and calming skin down.,5 out of 5 stars.
28,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Margaret F.,"Moisture is superb, Avene has made a world of difference. My skin is energized.",5 out of 5 stars.
29,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Marianne D.,One of the best face cremes I have used. Keeps my skin moisturized and hydrated. I love Avene products and would try other with the exception of the products that contain fragrance.,5 out of 5 stars.
30,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Carmen G.,Love it! First time buyer and can ononly praise it!,5 out of 5 stars.
31,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Juliana B.,"My son has sensitive skin, and he always gets dry, red, chapped spots on his face. I've started putting this on those spots every night, and his skin has been looking so much better.",5 out of 5 stars.
32,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Brenda C.,I recently got this cream. It’s been amazing so far! It helped with my rosacea and helped me to heal my eczema problem on my eyelids. I have sensitive skin and this cream didn’t give me any problems with allergies or anything. And I love that the consistency is thick because keeps my skin hydrated.,5 out of 5 stars.
33,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Julie L.,"Improved eczema a lot! Lather on many times a day and eczema is gone. The texture is very creamy but not oily. When you lather it on, it's kind of blue. If you do a thin layer then it's not. We love it. It's safe on kids.",5 out of 5 stars.
34,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Nancy A.,"Wonderful product, I have dry skin, I'm 68 years old and I have rosacea. I now look forward to using this every night as my special treatment to pamper myself and feel great in the morning",5 out of 5 stars.
35,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,maia l.,The best!! My skin feels amazing… looks better.. no breakouts.,5 out of 5 stars.
36,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Christina K.,Very soothing cream. I use it on my face in the days following a micro needling session and it keeps my skin feeling hydrated and protected. Does not cause any irritation on my reactive skin. Highly recommend.,5 out of 5 stars.
37,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Cari D.,Helping to minimize redness from rosacea & gentle enough for every day use!,5 out of 5 stars.
38,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,David Q.,"This product is amazing! A little goes a long way. I use it at night and I wake up to calm hydrated skin. Calms my razor burn as well. My husband for the first time without being asked, said my skin looked really good! I’m a fan for life.",5 out of 5 stars.
39,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Annie L.,My husband uses this for his rosacea- he really likes it!,5 out of 5 stars.
40,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Catherine F.,This product has been awesome for my skin. People ask me what I’ve been doing to my face because it looks so healthy.,5 out of 5 stars.
41,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Sharon S.,"This cream has been a life-saver for my skin under normal circumstances, but even now more than ever. As a cancer survivor and currently receiving chemo, this all takes a toll on your skin. I decided to immerse myself in all the Avene products recommended for sensitive skin....the Cicalfate lip balm, protective cream, Thermal Spring Water, eye contour cream, Tolerance Recovery Cream, body balm and mineral sunscreen. I've received multiple comments on how well my skin has held up! Avene will remain my skin care regime now and forever!",5 out of 5 stars.
42,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Samantha M.,I LOVE this cream. I got it for myself to help my skin through the “tretinoin purge” and it has been a godsend! But I’ve used it for other things too. It works well on my son’s diaper rash. I already bought my second tube and will be purchasing this FOR LIFE.,5 out of 5 stars.
43,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,claudia h.,It is an excellent moisturizer and calms down dry and inflamed skin.Avene has amazing products. I work in healthcare and absolutely love this cream,5 out of 5 stars.
44,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,julia g.,BEST PRODUCT EVER!! My skin is clear for the first time in 3 years,5 out of 5 stars.
45,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,The Bear,"Bought this product a week ago to treat damaged skin on my nose from wearing a mask for the last two years. It's Healing , its actually healing using morning and night.",5 out of 5 stars.
46,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Tricia T.,"Wonderful, thick cream that I use as my nightly moisturizer. I have dry skin and rosacea and this is such a relief on my skin each night.",5 out of 5 stars.
47,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Wilma T.,Can be used for so many things right now healed a scar th on my face from my dog and some sun burn on my neck.,5 out of 5 stars.
48,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Bozena B.,Great texture in a light creamy formula. I mix this with a body oil for all-over application and use it solo as a daytime facial moisturizer under my SPF. Lovely cream.,5 out of 5 stars.
49,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,susan b.,"I have very reactive skin and read a review comparing cicalfate effectiveness to cortisone cream. I tried it on a new reaction and it worked wonderfully! I am now trying it to ""sandwich"" retrinal treatment and so far, so good. I will keep a tube of this to manage future reactions and am glad to not be using so much cortisone!",5 out of 5 stars.
50,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Jeff,This helped heal my forehead wound really well as well as sun damage on my face,5 out of 5 stars.
51,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Lexi B.,"I have a ton of skin conditions - eczema, cystic acne, seb derm, hyperpigmentation. All of this makes me hesitant to try anything at all. However, I researched this moisturizer's ingredients, test patched, and have been using it to heal my skin barrier with my eczema topical. I have never had any luck with moisturizers because of cystic breakouts, whiteheads, itching, and drying out. This one is calming for redness, sinks into the skin, and it isn't doesn't clog pores. Please keep this formula around because I hope to use it forever and ever.",5 out of 5 stars.
52,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Christine H.,"Love this for my sensitive, rosacea concerns. it absorbs and is easy to apply. Thanks",5 out of 5 stars.
53,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Brown J.,I have eye eczema and I’m practically allergic to everything and my moisture barrier felt stripped and this product has helped me so much. I’m not allergic and I use it day and night and my skin looks so much better I feel good even without makeup and I’m very fair. I’ve ordered 2x and will definitely order again.,5 out of 5 stars.
54,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Gina P.,"I bought Cicalfate and the Xeracalm cleansing oil and balm for my face after blue light photo dynamic therapy for AK. The products are very gentle, moisturizing and healing. The cicalfate did wonders for the redness, burning and irritation from the treatment. The XeraCalm balm is very emollient and moisturizes my dry skin like no other lotion I’ve used. Highly recommend for post treatment and everyday use.",5 out of 5 stars.
55,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Margaret G.,Cicalfate Cream calms and helps heal skin irritations. I love it and always like to keep some on-hand!,5 out of 5 stars.
56,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Jimmelyn W.,"l had finished my chemotherapy cream treatment on my legs. The itching and burning sensation was practically unbearable. Cicalfate cream was recommended by my dermatologist. After the first application, the burning and itching ceased. l use it twice a day and it has been instrumental in the healing process.",5 out of 5 stars.
57,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Rachel S.,"This cream is amazing! I got it post treatment from my derm, realized how great it was and bought another bottle. I live in dry climate with lots of wind, this cream keep moisture in my face and keeps me looking young and fresh.",5 out of 5 stars.
58,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Luz E.,I have rosacea and this products has been amazing for my skin,5 out of 5 stars.
59,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Kyosha W.,Best skincare products by far. Products have done wonders for my skin,5 out of 5 stars.
60,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Mary R.,This purchase is actually an extra tube. Cicalfate is great for burns so this tube is in my kitchen.,5 out of 5 stars.
61,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Sarah D.,"Plumping and soothing. Using all over body. Rich but not sticky. Been slugging overnight with it and waking up with glowing, hydrated skin. Excellent hand moisturizer.",5 out of 5 stars.
62,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Basia V.,"Great for sensitivity winter flares. Not hydrating, but a good barier and calms skin down.",5 out of 5 stars.
63,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Christian A.,It does what is expected to do. Excellent cream!!!,5 out of 5 stars.
64,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Paola,"Nunca había amado tanto un producto, estoy agradecida con esta crema porque por fin pude calmar la rojez y el ardor de mis mejillas y ha hecho lucir mi piel con mas vida",5 out of 5 stars.
65,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Amber L.,"Obsessed! I use this product for a variety of things, but mainly use it after I shave. When I do, there’s no irritation, bumps or ingrown hairs. I also use it on my face after cleansing before bed 1x a week and use as needed to random dry patches that pop up in the cold winter months.",5 out of 5 stars.
66,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Pierre,"I don't know how it works, but this cream cleared up the dermatitis on my face after only a few days of use, and has kept it away since. Pretty remarkable!",5 out of 5 stars.
67,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Cansu P.,"I want to start off by saying that I have been a long-time facial eczema sufferer. It was never too serious, but it always came and go and I was never able to figure out the exact trigger(s). I tried countless creams/serums etc. but none of them had a lasting effect other than only not triggering my eczema and providing some relief. I always had to go back to steroid creams at some point. Until... this! Take my word when I say after using this cream, my steroid cream usage rate on my face decreased by 90%, if not more! I only remember I needed to use once, and that was because of an allergic reaction to a shampoo. This cream's soothing power is CRAZY. I use it on my eczema-prone spots on my face but it can also be used on the whole face if needed. I'm telling you, this cream is my holy grail. Avene, please don't ever discontinue this!",5 out of 5 stars.
68,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Emily W.,"The absolute best for dry skin, wounds, and even diaper rash.",5 out of 5 stars.
69,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Vanessa W.,This cream is helping me a lot with some allergic reaction I'm experiencing on both of my hands.,5 out of 5 stars.
70,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Susan W.,"A little expensive for me but I need it and its quality. I had an Environmental Event in my home over 30 years ago and have had major problems with my facial skin. I have seen many exceptional Dermatologist that were recommended to me without any help from them. I have had to learn and read and develop my own ways of dealing with this happening. When this happened, my cat died within a day. The Environmental Doctor that I flew across the United States to New York twice said, I will never survive another such happening. Your product, Restorative, has been so helpful to my facial skin healings. Thank you! Susan",5 out of 5 stars.
71,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Nikki B.,"I suffer from dermatitis and after reading some of the reviews I was like I’ll try anything and everything to help my skin, I also have very dry skin, I started by buying 2 products from Avenue Know I have 6 different products 😀 I love everything I’ve bought. I’m already eyeing other products. If you have thirsty skin, try anything from here, You won’t be. Disappointed.",5 out of 5 stars.
72,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Rebecca W.,This product is amazing. Moisturizes and leaves skin feeling youthful again. I would definitely recommend this product.,5 out of 5 stars.
73,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Michelle F.,"Like what it does to my skin! Other products helped for about 12 hours but Avene keeps my skin looking great, for much longer. Plan to purchase again. Oh, by the way. I have no idea what is causing me this problem so it can be used for whatever may be bothering your skin.",5 out of 5 stars.
74,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Carole F.,"Started using this product after a facial cosmetic procedure, and it helped in keeping my skin balanced for the healing process!I use Cicalfate several times a week because my face is dry with some wrinkling! I love this product!",5 out of 5 stars.
75,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Sara E.,"I don’t know why I keep pausing and restarting this “Subscribe & Save” order. I went a week without this product, and my skin redness, irritation, and bumps returned after no problems since beginning it. I read an article about sensitive skin, and apparently mineral oil is a no-go for it. Seeing that I have sensitive skin, I decided to cut this product due to the mineral oil, but if it’s been working all this time without issue, why did I change it?!! I seriously don’t understand myself most of the time….Anyhow, I’m back on, twice daily, and am already seeing the redness, over-dryness, and bumps reduce. I’m finally on a great regimen that works—stop changing it. Noted.",5 out of 5 stars.
76,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Kristin A.,My skin is highly sensitive and this product doesn't burn at all and is providing an excellent protective barrier for the cold and pollution that causes my skin to flare up in the winter.,5 out of 5 stars.
77,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Faith B.,This saved my dry skin when I was pregnant and helped my random breakouts improve. I paused on using it briefly after I had my baby just because I had other stuff and regretted it. I’m now back on or & happy with my complexion once again. Highly recommend. I do use it as my nightly moisturizer.,5 out of 5 stars.
78,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Makkk,"This is a really good moisturizer, nice and light and absorbs easily",5 out of 5 stars.
79,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Lavs19,I am on my 2nd tube in a row. I use this morning and night. It helps my sensitive skin as I introduced retinol into my routine. I have not experienced any reactions or increased sensitivity to using retinol now nightly & its thanks to this cream.,5 out of 5 stars.
80,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Julie J.,"I have been struggling intensely with my skin over the last few years. I've got pretty bad eczema and in the winter really worsens. My face and neck are so sensitive to products and both are often red, flaky, and so tender. Regardless of the products that I've used, my skin gets so dry that it will crack causing serious discomfort. I've tried numerous different products over the years, spending SO much money and time trying to figure out what can work for my skin. This cream has truly been miraculous at healing my skin! I just got it a few days ago and I have been spending so much time looking in the mirror just in awe of how incredible my skins looks. There's barely any redness, no flaking at all, and the really tender spots on my face are almost completely healed after just three days of using this cream. As someone that has had such a hard time finding a product for my eczema prone and extremely sensitive skin, I cannot speak highly enough about this cream! I was almost at a breaking point because I couldn't find anything to relieve the painful dryness that I had been experience, but I'm so glad that I gave this product a shot because it's been MIRACULOUS!",5 out of 5 stars.
81,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Jessica N.,I use tretinoin cream and this cream is my holy grail. I’ve tried it all. Just buy it.,5 out of 5 stars.
82,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Elizabeth G.,"Wear it every night for hydration. No break out, just smooth skin in the morning.",5 out of 5 stars.
83,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Grace M.,"I have a collection of quite a few (known brands)clean, gentle moisturizing creams & lotions for my aging sensitive skin. Two weeks ago I had a case of retinol burn on my face. Tried everything from my collection, the only products that worked were the Avené Thermal Spring Water,followed by Antirougeurs FORT, then this Cicalfate +Cream. This treatment strategy made my skin happy again immediately! No more agonizing stings, the red patches were soon gone & the healing had begun. The crisis was over in a matter of a handful of days. Unbelievable!!!",5 out of 5 stars.
84,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Kris E.,"After laser applied 3 time a day, left skin smooth and hydrated .",5 out of 5 stars.
85,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Kimberly D.,"This has been one of the only products I have been able to tolerate during a terrible bout of peri-oral dermatitis. It provides a great barrier with no irritation, and it soothes the stinging and itching. It’s been perfect for being outside in cold weather as well.",5 out of 5 stars.
86,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Jodi H.,Best product I have found to calm my eczema flares. Has been a game changer for me- Love it !!,5 out of 5 stars.
87,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Georgene P.,"This cream is incredible. I’ve been using Clarins Double Serum for day and Estée Lauder Night Repair for years—Avene is as good as either, and is a lot more affordable. And it’s the ONLY cream that works on the rosacea I develop when I’m under a lot of stress. How did I not hear about this sooner?",5 out of 5 stars.
88,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Belinda G.,"My hands get dry, chafed and cracked in the winter and since the pandemic began because of all the washing and use of sanitizers. Cicalfate + feels truly protective and restorative! And I t gets absorbed immediately.",5 out of 5 stars.
89,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Mirna P.,"Love this cream, it restores any problem, dryness, scars, rashes it is just a wonderful product.",5 out of 5 stars.
90,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Sheri L.,Cicalfate+ restore protective cream has been so soothing to my face ! This is a great product!,5 out of 5 stars.
91,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Marcia H.,I had developed perioral dermatitis and this was the only cream that helped it get better.,5 out of 5 stars.
92,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Edith P.,I really love this cream but when I received it the water had seperated from the cream.,5 out of 5 stars.
93,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Marty S.,"I recently had a treatment for underlying skin cancers that included a red light being applied to my face. The dermatologist recommended Avene products, specificallym Cicalfcate. It really helped my skin heal fast and I continue to use it.",5 out of 5 stars.
94,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Anne F.,"Good for everything, especially my kid's dry skin.",5 out of 5 stars.
95,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Katy P.,I battle with embarrassing acne at 31 and as a working woman it can be hard to get rid of the damage. Healing is faster and I am hoping that overtime I can have clear skin all the time.,5 out of 5 stars.
96,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Roberta G.,"My aesthetician recommended this to me after a ""peel"". I have very dry skin and really needed more hydration. This cream is a God-send. It will be my go to skin cream for the remainder of my days!!",5 out of 5 stars.
97,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Claudine A.,"Love this cream during the winter months to soothe my dry, irradiated skin.",5 out of 5 stars.
98,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Natalie L.,I saw this product recommended for rosacea and it has been a great addition to my routine along with the tolerance control soothing skin recovery cream. It feels very good on my very sensitive skin.,5 out of 5 stars.
99,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Mary B.,"It's the last thing I do every morning before I walk out the door! Love it! ❤️ I am a dental hygienist and wash my hands all day long. It is moisturizing, non greasy and lasts for hours! Highly recommend it!!!",5 out of 5 stars.
100,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Kristen A.,This has been an amazing balm for my reactive skin. Can’t live without!,5 out of 5 stars.
101,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Michele M.,This cream is like giving your face a deep moisturizing and then waking up glowing.,5 out of 5 stars.
102,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Karen W.,This moisturizer is amazing. It's a thicker cream but is not greasy. I will definitely be buying it again.,5 out of 5 stars.
103,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Wendy H.,"Love it. This one is much more gentle than Tolerance Recovery cream. When I recently have super sensitive skin, this new protective cream works awesome.",5 out of 5 stars.
104,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Lourdes T.,Great really moisturizing cream. Very easy to use.,5 out of 5 stars.
105,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Colleen P.,Love it. Makes my skin feel so hydrated and soft. I usually use it at night and wake up to glowing skin,5 out of 5 stars.
106,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Janet S.,"Allergic, sensitive and also super dry skin due to the heater around the home.I was looking for really good cream for my face. And this is it.",5 out of 5 stars.
107,Avene Cicalfate+ Restorative Protective Cream 100ml - Multi-purpose Repair cream,Deeann S.,This stuff saved me while I was healing from trying Retrinal 1%.,5 out of 5 stars.
